[2026-04-03T18:11:46.901Z] GET http://localhost:4321/ → 200 (51ms, 243282B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/highlight.js?v=187dce39 → 200 (?ms, 11750B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/annotations.js?v=187dce39 → 200 (?ms, 3862B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/index.js?v=187dce39 → 200 (?ms, 7035B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-item.js?v=187dce39 → 200 (?ms, 16740B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-window.js?v=187dce39 → 200 (?ms, 52021B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-ui.js?v=187dce39 → 200 (?ms, 28018B)
[2026-04-03T18:16:23.708Z] GET http://localhost:4321/node_modules/html-escaper/esm/index.js?v=187dce39 → 200 (?ms, 12896B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/badge.js?v=187dce39 → 200 (?ms, 16480B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/button.js?v=187dce39 → 200 (?ms, 25195B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/card.js?v=187dce39 → 200 (?ms, 19839B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/highlight.js?v=187dce39 → 200 (?ms, 21660B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icon.js?v=187dce39 → 200 (?ms, 5667B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/radio-checkbox.js?v=187dce39 → 200 (?ms, 16332B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/select.js?v=187dce39 → 200 (?ms, 18147B)
[2026-04-03T18:16:23.709Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/toggle.js?v=187dce39 → 200 (?ms, 19016B)
[2026-04-03T18:16:23.710Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/tooltip.js?v=187dce39 → 200 (?ms, 23080B)
[2026-04-03T18:16:23.710Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/a11y.js?v=187dce39 → 200 (?ms, 122184B)
[2026-04-03T18:16:23.710Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/perf.js?v=187dce39 → 200 (?ms, 23587B)
[2026-04-03T18:16:23.710Z] GET http://localhost:4321/node_modules/.vite/deps/astro___aria-query.js?v=187dce39 → 200 (?ms, 205280B)
[2026-04-03T18:16:23.721Z] GET http://localhost:4321/node_modules/.vite/deps/astro___axobject-query.js?v=187dce39 → 200 (?ms, 112534B)
[2026-04-03T18:16:23.722Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-BUSYA2B4.js?v=187dce39 → 200 (?ms, 1399B)
[2026-04-03T18:16:23.791Z] GET http://localhost:4321/images/wme-logo.png → 200 (7ms, 4418B)
[2026-04-03T18:16:23.798Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (1ms, 54088B)
[2026-04-03T18:16:23.800Z] GET http://localhost:4321/images/instar-goal-map.jpg → 200 (3ms, 39035B)
[2026-04-03T18:16:23.804Z] GET http://localhost:4321/images/icon-latin-america.png → 200 (4ms, 3973B)
[2026-04-03T18:16:23.813Z] GET http://localhost:4321/images/icon-southeast-asia.png → 200 (4ms, 14383B)
[2026-04-03T18:16:23.817Z] GET http://localhost:4321/images/icon-africa.png → 200 (2ms, 2028B)
[2026-04-03T18:16:23.820Z] GET http://localhost:4321/images/icon-north-america.png → 200 (4ms, 4649B)
[2026-04-03T18:16:23.828Z] GET http://localhost:4321/images/events-icon.png → 200 (1ms, 896B)
[2026-04-03T18:16:23.829Z] GET http://localhost:4321/images/david-parish.png → 200 (2ms, 111605B)
[2026-04-03T18:16:23.832Z] GET http://localhost:4321/images/jacob-harlan.png → 200 (5ms, 97779B)
[2026-04-03T18:16:23.838Z] GET http://localhost:4321/images/trey-clendenen.png → 200 (8ms, 250516B)
[2026-04-03T18:16:23.848Z] GET http://localhost:4321/images/renee-driskill.png → 200 (?ms, 126216B)
[2026-04-03T18:16:23.849Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (2ms, 54088B)
[2026-04-03T18:16:23.851Z] GET http://localhost:4321/images/wme-logo.png → 200 (1ms, 4418B)
[2026-04-03T18:16:29.988Z] GET http://localhost:4321/ → 200 (20ms, 243811B)
[2026-04-03T18:16:30.021Z] GET https://fonts.googleapis.com/css2?family=DM+Serif+Display:ital@0;1&family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (2ms, 16619B)
[2026-04-03T18:16:30.023Z] GET http://localhost:4321/@vite/client → 304 (6ms, ?B)
[2026-04-03T18:16:30.023Z] GET http://localhost:4321/@fs/home/jefferey/local-git/wme/node_modules/astro/dist/runtime/client/dev-toolbar/entrypoint.js?v=187dce39 → 200 (?ms, 52465B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/node_modules/@astrojs/tailwind/base.css → 304 (67ms, ?B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/src/components/Navbar.astro?astro&type=style&index=0&lang.css → 304 (67ms, ?B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/src/styles/global.css → 304 (67ms, ?B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/images/wme-logo.png → 200 (7ms, 4418B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/src/components/Navbar.astro?astro&type=script&index=0&lang.ts → 304 (67ms, ?B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (8ms, 54088B)
[2026-04-03T18:16:30.024Z] GET http://localhost:4321/src/layouts/Layout.astro?astro&type=script&index=0&lang.ts → 304 (69ms, ?B)
[2026-04-03T18:16:30.089Z] GET https://fonts.gstatic.com/s/dmserifdisplay/v17/-nFnOHM81r4j6k0gjAW3mujVU2B2G_Bx0g.woff2 → 200 (?ms, ?B)
[2026-04-03T18:16:30.090Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (1ms, ?B)
[2026-04-03T18:16:30.093Z] GET http://localhost:4321/node_modules/vite/dist/client/env.mjs → 304 (15ms, ?B)
[2026-04-03T18:16:30.093Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 304 (15ms, ?B)
[2026-04-03T18:16:30.093Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/helpers.js?v=187dce39 → 200 (?ms, 14267B)
[2026-04-03T18:16:30.093Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/settings.js?v=187dce39 → 200 (?ms, 7936B)
[2026-04-03T18:16:30.102Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/window.js?v=187dce39 → 200 (1ms, 19284B)
[2026-04-03T18:16:30.182Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/astro.js?v=187dce39 → 200 (?ms, 109029B)
[2026-04-03T18:16:30.183Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/index.js?v=187dce39 → 200 (?ms, 37694B)
[2026-04-03T18:16:30.183Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/xray.js?v=187dce39 → 200 (?ms, 30990B)
[2026-04-03T18:16:30.183Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/settings.js?v=187dce39 → 200 (2ms, 35003B)
[2026-04-03T18:16:30.185Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/toolbar.js?v=187dce39 → 200 (?ms, 86326B)
[2026-04-03T18:16:30.186Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/index.js?v=187dce39 → 200 (?ms, 6537B)
[2026-04-03T18:16:30.191Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icons.js?v=187dce39 → 200 (?ms, 277585B)
[2026-04-03T18:16:30.192Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/icons.js?v=187dce39 → 200 (?ms, 5650B)
[2026-04-03T18:16:30.192Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/window.js?v=187dce39 → 200 (?ms, 7595B)
[2026-04-03T18:16:30.192Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/highlight.js?v=187dce39 → 200 (?ms, 11750B)
[2026-04-03T18:16:30.192Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/annotations.js?v=187dce39 → 200 (?ms, 3862B)
[2026-04-03T18:16:30.193Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/index.js?v=187dce39 → 200 (?ms, 7035B)
[2026-04-03T18:16:30.193Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-item.js?v=187dce39 → 200 (?ms, 16740B)
[2026-04-03T18:16:30.193Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-window.js?v=187dce39 → 200 (?ms, 52021B)
[2026-04-03T18:16:30.193Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-ui.js?v=187dce39 → 200 (?ms, 28018B)
[2026-04-03T18:16:30.194Z] GET http://localhost:4321/node_modules/html-escaper/esm/index.js?v=187dce39 → 200 (?ms, 12896B)
[2026-04-03T18:16:30.205Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/badge.js?v=187dce39 → 200 (?ms, 16480B)
[2026-04-03T18:16:30.205Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/button.js?v=187dce39 → 200 (?ms, 25195B)
[2026-04-03T18:16:30.206Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/card.js?v=187dce39 → 200 (?ms, 19839B)
[2026-04-03T18:16:30.206Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/highlight.js?v=187dce39 → 200 (?ms, 21660B)
[2026-04-03T18:16:30.206Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icon.js?v=187dce39 → 200 (?ms, 5667B)
[2026-04-03T18:16:30.206Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/radio-checkbox.js?v=187dce39 → 200 (?ms, 16332B)
[2026-04-03T18:16:30.206Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/select.js?v=187dce39 → 200 (?ms, 18147B)
[2026-04-03T18:16:30.207Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/toggle.js?v=187dce39 → 200 (?ms, 19016B)
[2026-04-03T18:16:30.207Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/tooltip.js?v=187dce39 → 200 (?ms, 23080B)
[2026-04-03T18:16:30.207Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/a11y.js?v=187dce39 → 200 (?ms, 122184B)
[2026-04-03T18:16:30.207Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/perf.js?v=187dce39 → 200 (1ms, 23587B)
[2026-04-03T18:16:30.208Z] GET http://localhost:4321/node_modules/.vite/deps/astro___aria-query.js?v=187dce39 → 200 (?ms, 205280B)
[2026-04-03T18:16:30.208Z] GET http://localhost:4321/node_modules/.vite/deps/astro___axobject-query.js?v=187dce39 → 200 (?ms, 112534B)
[2026-04-03T18:16:30.208Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-BUSYA2B4.js?v=187dce39 → 200 (?ms, 1399B)
[2026-04-03T18:16:30.274Z] GET http://localhost:4321/images/wme-logo.png → 200 (4ms, 4418B)
[2026-04-03T18:16:30.279Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (6ms, 54088B)
[2026-04-03T18:16:30.285Z] GET http://localhost:4321/images/instar-goal-map.jpg → 200 (2ms, 39035B)
[2026-04-03T18:16:30.287Z] GET http://localhost:4321/images/icon-latin-america.png → 200 (17ms, 3973B)
[2026-04-03T18:16:30.305Z] GET http://localhost:4321/images/icon-southeast-asia.png → 200 (1ms, 14383B)
[2026-04-03T18:16:30.307Z] GET http://localhost:4321/images/icon-africa.png → 200 (3ms, 2028B)
[2026-04-03T18:16:30.311Z] GET http://localhost:4321/images/icon-north-america.png → 200 (8ms, 4649B)
[2026-04-03T18:16:30.320Z] GET http://localhost:4321/images/events-icon.png → 200 (?ms, 896B)
[2026-04-03T18:16:30.321Z] GET http://localhost:4321/images/david-parish.png → 200 (1ms, 111605B)
[2026-04-03T18:16:30.323Z] GET http://localhost:4321/images/jacob-harlan.png → 200 (3ms, 97779B)
[2026-04-03T18:16:30.327Z] GET http://localhost:4321/images/trey-clendenen.png → 200 (7ms, 250516B)
[2026-04-03T18:16:30.335Z] GET http://localhost:4321/images/renee-driskill.png → 200 (1ms, 126216B)
[2026-04-03T18:16:30.337Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (3ms, 54088B)
[2026-04-03T18:16:30.342Z] GET http://localhost:4321/images/wme-logo.png → 200 (6ms, 4418B)
[2026-04-03T18:16:30.463Z] GET http://localhost:4321/images/instar-goal-map.jpg → 200 (3ms, 39035B)
[2026-04-03T18:16:30.463Z] GET http://localhost:4321/images/icon-latin-america.png → 200 (4ms, 3973B)
[2026-04-03T18:16:30.464Z] GET http://localhost:4321/images/icon-southeast-asia.png → 200 (4ms, 14383B)
[2026-04-03T18:16:30.464Z] GET http://localhost:4321/images/icon-africa.png → 200 (4ms, 2028B)
[2026-04-03T18:16:30.464Z] GET http://localhost:4321/images/icon-north-america.png → 200 (5ms, 4649B)
[2026-04-03T18:16:30.464Z] GET http://localhost:4321/images/events-icon.png → 200 (5ms, 896B)
[2026-04-03T18:16:30.464Z] GET http://localhost:4321/images/david-parish.png → 200 (8ms, 111605B)
[2026-04-03T18:16:30.464Z] GET http://localhost:4321/images/jacob-harlan.png → 200 (8ms, 97779B)
[2026-04-03T18:16:30.465Z] GET http://localhost:4321/images/trey-clendenen.png → 200 (8ms, 250516B)
[2026-04-03T18:16:30.465Z] GET http://localhost:4321/images/renee-driskill.png → 200 (9ms, 126216B)
[2026-04-03T18:17:08.584Z] GET http://localhost:4321/ → 200 (268ms, 243811B)
[2026-04-03T18:17:08.870Z] GET https://fonts.googleapis.com/css2?family=DM+Serif+Display:ital@0;1&family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (1ms, 16619B)
[2026-04-03T18:17:08.872Z] GET http://localhost:4321/@vite/client → 200 (77ms, 297607B)
[2026-04-03T18:17:08.872Z] GET http://localhost:4321/@fs/home/jefferey/local-git/wme/node_modules/astro/dist/runtime/client/dev-toolbar/entrypoint.js?v=187dce39 → 200 (?ms, 52465B)
[2026-04-03T18:17:08.872Z] GET http://localhost:4321/node_modules/@astrojs/tailwind/base.css → 200 (81ms, 49676B)
[2026-04-03T18:17:08.872Z] GET http://localhost:4321/src/components/Navbar.astro?astro&type=style&index=0&lang.css → 200 (74ms, 723B)
[2026-04-03T18:17:08.873Z] GET http://localhost:4321/src/styles/global.css → 200 (83ms, 59039B)
[2026-04-03T18:17:08.873Z] GET http://localhost:4321/images/wme-logo.png → 200 (11ms, 4418B)
[2026-04-03T18:17:08.873Z] GET http://localhost:4321/src/components/Navbar.astro?astro&type=script&index=0&lang.ts → 200 (84ms, 7742B)
[2026-04-03T18:17:08.873Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (12ms, 54088B)
[2026-04-03T18:17:08.873Z] GET http://localhost:4321/src/layouts/Layout.astro?astro&type=script&index=0&lang.ts → 200 (78ms, 6879B)
[2026-04-03T18:17:08.937Z] GET https://fonts.gstatic.com/s/dmserifdisplay/v17/-nFnOHM81r4j6k0gjAW3mujVU2B2G_Bx0g.woff2 → 200 (?ms, ?B)
[2026-04-03T18:17:08.945Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (?ms, ?B)
[2026-04-03T18:17:08.945Z] GET http://localhost:4321/images/instar-goal-map.jpg → 304 (11ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/icon-latin-america.png → 304 (10ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/icon-southeast-asia.png → 304 (11ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/icon-africa.png → 304 (11ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/icon-north-america.png → 304 (17ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/events-icon.png → 304 (11ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/david-parish.png → 304 (20ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/jacob-harlan.png → 304 (21ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/trey-clendenen.png → 304 (21ms, ?B)
[2026-04-03T18:17:08.946Z] GET http://localhost:4321/images/renee-driskill.png → 304 (21ms, ?B)
[2026-04-03T18:17:08.950Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 200 (17ms, 8955B)
[2026-04-03T18:17:08.950Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/helpers.js?v=187dce39 → 200 (?ms, 14267B)
[2026-04-03T18:17:08.950Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/settings.js?v=187dce39 → 200 (?ms, 7936B)
[2026-04-03T18:17:08.954Z] GET http://localhost:4321/node_modules/vite/dist/client/env.mjs → 200 (13ms, 4377B)
[2026-04-03T18:17:08.954Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/window.js?v=187dce39 → 200 (?ms, 19284B)
[2026-04-03T18:17:08.983Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/astro.js?v=187dce39 → 200 (?ms, 109029B)
[2026-04-03T18:17:08.983Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/index.js?v=187dce39 → 200 (1ms, 37694B)
[2026-04-03T18:17:08.984Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/xray.js?v=187dce39 → 200 (?ms, 30990B)
[2026-04-03T18:17:08.984Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/settings.js?v=187dce39 → 200 (?ms, 35003B)
[2026-04-03T18:17:08.984Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/toolbar.js?v=187dce39 → 200 (?ms, 86326B)
[2026-04-03T18:17:08.984Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/index.js?v=187dce39 → 200 (?ms, 6537B)
[2026-04-03T18:17:08.999Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icons.js?v=187dce39 → 200 (?ms, 277585B)
[2026-04-03T18:17:09.000Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/icons.js?v=187dce39 → 200 (?ms, 5650B)
[2026-04-03T18:17:09.000Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/window.js?v=187dce39 → 200 (?ms, 7595B)
[2026-04-03T18:17:09.000Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/highlight.js?v=187dce39 → 200 (?ms, 11750B)
[2026-04-03T18:17:09.000Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/annotations.js?v=187dce39 → 200 (?ms, 3862B)
[2026-04-03T18:17:09.000Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/index.js?v=187dce39 → 200 (?ms, 7035B)
[2026-04-03T18:17:09.000Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-item.js?v=187dce39 → 200 (?ms, 16740B)
[2026-04-03T18:17:09.001Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-window.js?v=187dce39 → 200 (?ms, 52021B)
[2026-04-03T18:17:09.001Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-ui.js?v=187dce39 → 200 (?ms, 28018B)
[2026-04-03T18:17:09.001Z] GET http://localhost:4321/node_modules/html-escaper/esm/index.js?v=187dce39 → 200 (?ms, 12896B)
[2026-04-03T18:17:09.001Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/badge.js?v=187dce39 → 200 (?ms, 16480B)
[2026-04-03T18:17:09.001Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/button.js?v=187dce39 → 200 (?ms, 25195B)
[2026-04-03T18:17:09.001Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/card.js?v=187dce39 → 200 (?ms, 19839B)
[2026-04-03T18:17:09.002Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/highlight.js?v=187dce39 → 200 (?ms, 21660B)
[2026-04-03T18:17:09.002Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icon.js?v=187dce39 → 200 (?ms, 5667B)
[2026-04-03T18:17:09.002Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/radio-checkbox.js?v=187dce39 → 200 (?ms, 16332B)
[2026-04-03T18:17:09.002Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/select.js?v=187dce39 → 200 (?ms, 18147B)
[2026-04-03T18:17:09.002Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/toggle.js?v=187dce39 → 200 (?ms, 19016B)
[2026-04-03T18:17:09.002Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/tooltip.js?v=187dce39 → 200 (1ms, 23080B)
[2026-04-03T18:17:09.016Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/a11y.js?v=187dce39 → 200 (?ms, 122184B)
[2026-04-03T18:17:09.016Z] GET http://localhost:4321/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/perf.js?v=187dce39 → 200 (?ms, 23587B)
[2026-04-03T18:17:09.021Z] GET http://localhost:4321/node_modules/.vite/deps/astro___aria-query.js?v=187dce39 → 200 (?ms, 205280B)
[2026-04-03T18:17:09.022Z] GET http://localhost:4321/node_modules/.vite/deps/astro___axobject-query.js?v=187dce39 → 200 (?ms, 112534B)
[2026-04-03T18:17:09.022Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-BUSYA2B4.js?v=187dce39 → 200 (?ms, 1399B)
[2026-04-03T18:17:09.092Z] GET http://localhost:4321/images/wme-logo.png → 200 (5ms, 4418B)
[2026-04-03T18:17:09.099Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (20ms, 54088B)
[2026-04-03T18:17:09.119Z] GET http://localhost:4321/images/instar-goal-map.jpg → 200 (?ms, 39035B)
[2026-04-03T18:17:09.120Z] GET http://localhost:4321/images/icon-latin-america.png → 200 (2ms, 3973B)
[2026-04-03T18:17:09.122Z] GET http://localhost:4321/images/icon-southeast-asia.png → 200 (?ms, 14383B)
[2026-04-03T18:17:09.122Z] GET http://localhost:4321/images/icon-africa.png → 200 (2ms, 2028B)
[2026-04-03T18:17:09.124Z] GET http://localhost:4321/images/icon-north-america.png → 200 (1ms, 4649B)
[2026-04-03T18:17:09.125Z] GET http://localhost:4321/images/events-icon.png → 200 (3ms, 896B)
[2026-04-03T18:17:09.133Z] GET http://localhost:4321/images/david-parish.png → 200 (2ms, 111605B)
[2026-04-03T18:17:09.136Z] GET http://localhost:4321/images/jacob-harlan.png → 200 (4ms, 97779B)
[2026-04-03T18:17:09.142Z] GET http://localhost:4321/images/trey-clendenen.png → 200 (1ms, 250516B)
[2026-04-03T18:17:09.149Z] GET http://localhost:4321/images/renee-driskill.png → 200 (2ms, 126216B)
[2026-04-03T18:17:09.151Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (1ms, 54088B)
[2026-04-03T18:17:09.153Z] GET http://localhost:4321/images/wme-logo.png → 200 (1ms, 4418B)
[2026-04-03T18:17:16.405Z] GET http://localhost:4321/src/components/Navbar.astro?t=1775240236395&astro&type=style&index=0&lang.css → 200 (35ms, 1256B)
[2026-04-03T18:17:21.279Z] GET http://localhost:4321/ → 200 (249ms, ?B)
[2026-04-03T18:17:21.552Z] GET https://fonts.googleapis.com/css2?family=DM+Serif+Display:ital@0;1&family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (1ms, 16619B)
[2026-04-03T18:17:21.553Z] GET http://localhost:4321/@vite/client → 304 (38ms, ?B)
[2026-04-03T18:17:21.554Z] GET http://localhost:4321/@fs/home/jefferey/local-git/wme/node_modules/astro/dist/runtime/client/dev-toolbar/entrypoint.js?v=187dce39 → 200 (?ms, 52465B)
[2026-04-03T18:17:21.556Z] GET http://localhost:4321/node_modules/@astrojs/tailwind/base.css → 200 (101ms, 50186B)
[2026-04-03T18:17:21.556Z] GET http://localhost:4321/src/components/Navbar.astro?astro&type=style&index=0&lang.css → 200 (43ms, 1256B)
[2026-04-03T18:17:21.556Z] GET http://localhost:4321/src/styles/global.css → 200 (118ms, 59551B)
[2026-04-03T18:17:21.557Z] GET http://localhost:4321/images/wme-logo.png → 200 (6ms, 4418B)
[2026-04-03T18:17:21.557Z] GET http://localhost:4321/src/components/Navbar.astro?astro&type=script&index=0&lang.ts → 304 (101ms, ?B)
[2026-04-03T18:17:21.557Z] GET http://localhost:4321/images/instar-blue.jpg → 200 (6ms, 54088B)
[2026-04-03T18:17:21.557Z] GET http://localhost:4321/src/layouts/Layout.astro?astro&type=script&index=0&lang.ts → 304 (34ms, ?B)
[2026-04-03T18:17:21.588Z] GET https://fonts.gstatic.com/s/dmserifdisplay/v17/-nFnOHM81r4j6k0gjAW3mujVU2B2G_Bx0g.woff2 → 200 (?ms, ?B)
[2026-04-03T18:17:21.589Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (?ms, ?B)
[2026-04-03T18:17:21.599Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 304 (59ms, ?B)
